id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Locations,Tags,Categories,Dates,Addresses,_vc_post_settings,_wp_page_template,_qibla_mb_event_dates_multidatespicker,_qibla_mb_event_start_time_timepicker,_qibla_mb_event_end_time_timepicker,_qibla_mb_header_skin,_qibla_mb_sub_title,_qibla_mb_listing_expiration,_qibla_mb_is_featured,_qibla_mb_business_email,_qibla_mb_business_phone,_qibla_mb_site_url,_qibla_mb_social_facebook,_qibla_mb_social_twitter,_qibla_mb_social_instagram,_qibla_mb_social_linkedin,_qibla_mb_post_show_related,_qibla_mb_button_text,_qibla_mb_button_url,_qibla_mb_jumbotron_background_image,_qibla_mb_map_location_lat,_qibla_mb_map_location_lng,_qibla_mb_jumbotron_min_height,_qibla_mb_sidebar_position,_qibla_mb_jumbotron_disable,_qibla_mb_map_location_searcher,_qibla_mb_map_location,geolocation_formatted_address,_qibla_mb_event_dates_multidatespicker_start,_qibla_mb_event_dates_multidatespicker_end,region,_qibla_mb_map_location_all_data,_qibla_mb_event_dates_start_for_orderby,_last_viewed,_yst_prominent_words_version,_wp_old_slug,_yoast_wpseo_primary_event_locations,_yoast_wpseo_primary_event_categories,_heateor_sss_meta,_qibla_mb_hide_breadcrumb,_qibla_mb_social_tripadvisor,_qibla_mb_images,_qibla_mb_target_link,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,onesignal_meta_box_present,onesignal_send_notification,slide_template,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
26050,"University of southampton","Experience an open day at University of Southampton, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-southampton-4/,https://www.odays.co/wp-content/uploads/2018/05/university90.jpg,university90.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university90.jpg,3148,university90,,,"Havant College - HAVANT & SOUTH DOWNS CAMPUSES OPEN MORNING",,,,,,,,,Southampton,"Postgraduate|December|South East England",University,2018-12-05,"Highfield Southampton SO17 1BJ","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-12-05,1532426400,1532448000,transparent,Postgraduate,364,off,admissns@soton.ac.uk,"+44 23 80595000",http://www.soton.ac.uk/,,,,,on,"5 Dec - Booking Info",https://www.southampton.ac.uk/about/visit/open-days.page#otheropendays,3148,50.934189,-1.3956847,200,right,off,"Highfield  Southampton SO17 1BJ","50.934189,-1.3956847:Highfield  Southampton SO17 1BJ","Highfield  Southampton SO17 1BJ",2018-12-05,2018-12-05,"South East England","50.934189,-1.3956847:Highfield  Southampton SO17 1BJ",201812051000,,,,,,,,,,,,,,,,publish,7,university-of-southampton-4,,default,0,0,closed,open
26051,"London South Bank University","Experience an open day at South Bank University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/london-south-bank-university/,https://www.odays.co/wp-content/uploads/2018/05/university91.jpg,university91.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university91.jpg,3149,university91,,,"Havant College - SOUTH DOWNS CAMPUS OPEN EVENING",,,,,,,,,London,Undergraduate|October|London,University,2018-10-06,"103 Borough Road SE1 0AA","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-06,1532430000,1532444400,transparent,Undergraduate,364,off,opendays@lsbu.ac.uk,"+44 20 79288989",http://www.lsbu.ac.uk/,,,,,on,"6 Oct - Booking Info",http://www.lsbu.ac.uk/courses/featured/open-days,3149,51.4986506,-0.1016797,200,right,off,"103 Borough Road   SE1 0AA","51.4986506,-0.1016797:103 Borough Road   SE1 0AA","103 Borough Road   SE1 0AA",2018-10-06,2018-10-06,London,"51.4986506,-0.1016797:103 Borough Road   SE1 0AA",201810061100,"2018-08-24 03:56:18",,,,,,,,,,,,,,,publish,7,london-south-bank-university,,default,0,0,closed,open
26052,"London South Bank University","Experience an open day at South Bank University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/london-south-bank-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university92.jpg,university92.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university92.jpg,3150,university92,,,"Havant College - HAVANT CAMPUS OPEN EVENING",,,,,,,,,London,Postgraduate|November|London,University,2018-11-10,"103 Borough Road SE1 0AA","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-10,1532430000,1532444400,transparent,Postgraduate,364,off,opendays@lsbu.ac.uk,"+44 20 79288989",http://www.lsbu.ac.uk/,,,,,on,"10 Nov - Booking Info",http://www.lsbu.ac.uk/whats-on/university-open-day-101118,3150,51.4986506,-0.1016797,200,right,off,"103 Borough Road   SE1 0AA","51.4986506,-0.1016797:103 Borough Road   SE1 0AA","103 Borough Road   SE1 0AA",2018-11-10,2018-11-10,London,"51.4986506,-0.1016797:103 Borough Road   SE1 0AA",201811101100,"2018-08-22 21:01:00",,,,,,,,,,,,,,,publish,7,london-south-bank-university-2,,default,0,0,closed,open
26053,"Keele University","Experience an open day at Keele University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/keele-university/,https://www.odays.co/wp-content/uploads/2018/05/university93.jpg,university93.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university93.jpg,3151,university93,,,"Queen Mary's College - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|August|West Midlands",University,2018-08-19,"Keele ST5 5BG","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-19,1532422800,1532448000,transparent,Undergraduate,364,off,visits@keele.ac.uk ,"+44 1782 621111",http://www.keele.ac.uk/,,,,,on,"19 Aug - Booking Info",https://www.keele.ac.uk/discover/opendays/undergraduateopendays/,3151,53.0039516,-2.2745983,200,right,off,"Keele ST5 5BG","53.0039516,-2.2745983:Keele ST5 5BG","Keele ST5 5BG",2018-08-19,2018-08-19,"West Midlands","53.0039516,-2.2745983:Keele ST5 5BG",201808190900,,,,,,,,,,,,,,,,publish,7,keele-university,,default,0,0,closed,open
26054,"Keele University","Experience an open day at Keele University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/keele-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university94.jpg,university94.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university94.jpg,3152,university94,,,"Queen Mary's College - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|October|West Midlands",University,2018-10-13,"Keele ST5 5BG","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-13,1532422800,1532448000,transparent,Undergraduate,364,off,visits@keele.ac.uk ,"+44 1782 621111",http://www.keele.ac.uk/,,,,,on,"13 Oct - Booking Info",https://www.keele.ac.uk/discover/opendays/undergraduateopendays/,3152,53.0039516,-2.2745983,200,right,off,"Keele ST5 5BG","53.0039516,-2.2745983:Keele ST5 5BG","Keele ST5 5BG",2018-10-13,2018-10-13,"West Midlands","53.0039516,-2.2745983:Keele ST5 5BG",201810130900,,,,,,,,,,,,,,,,publish,7,keele-university-2,,default,0,0,closed,open
26055,"Keele University","Experience an open day at Keele University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/keele-university-3/,https://www.odays.co/wp-content/uploads/2018/05/university96.jpg,university96.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university96.jpg,3153,university96,,,"The Sixth Form College Farnborough - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|October|West Midlands",University,2018-10-14,"Keele ST5 5BG","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-14,1532422800,1532448000,transparent,Undergraduate,364,off,visits@keele.ac.uk ,"+44 1782 621111",http://www.keele.ac.uk/,,,,,on,"14 Oct - Booking Info",https://www.keele.ac.uk/discover/opendays/undergraduateopendays/,3153,53.0039516,-2.2745983,200,right,off,"Keele ST5 5BG","53.0039516,-2.2745983:Keele ST5 5BG","Keele ST5 5BG",2018-10-14,2018-10-14,"West Midlands","53.0039516,-2.2745983:Keele ST5 5BG",201810140900,,,,,,,,,,,,,,,,publish,7,keele-university-3,,default,0,0,closed,open
26056,"Keele University","Experience an open day at Keele University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/keele-university-4/,https://www.odays.co/wp-content/uploads/2018/05/university97.jpg,university97.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university97.jpg,3154,university97,,,"The Sixth Form College Farnborough - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|December|West Midlands",University,2018-12-01,"Keele ST5 5BG","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-12-01,1532422800,1532448000,transparent,Undergraduate,364,off,visits@keele.ac.uk ,"+44 1782 621111",http://www.keele.ac.uk/,,,,,on,"1 Dec - Booking Info",https://www.keele.ac.uk/discover/opendays/undergraduateopendays/,3154,53.0039516,-2.2745983,200,right,off,"Keele ST5 5BG","53.0039516,-2.2745983:Keele ST5 5BG","Keele ST5 5BG",2018-12-01,2018-12-01,"West Midlands","53.0039516,-2.2745983:Keele ST5 5BG",201812010900,,,,,,,,,,,,,,,,publish,7,keele-university-4,,default,0,0,closed,open
26057,"Stafford University","Experience an open day at Staffordshire University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/stafford-university/,https://www.odays.co/wp-content/uploads/2018/05/university98.jpg,university98.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university98.jpg,3155,university98,,,"St Dominic's Sixth Form College - Open Evening ",,,,,,,,,Staffordshire,"Undergraduate|September|West Midlands",University,2018-09-22,"Stafford Campus Beaconside ST18 0AD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-22,1532424600,1532439000,transparent,"Stafford Campus",364,off,admissions@staffs.ac.uk,"+44 1782 294000",http://www.staffs.ac.uk/,,,,,on,"22 Sep - Booking Info",https://www.staffs.ac.uk/undergraduate/open-days/,3155,52.8130551,-2.0836202,200,right,off,"Stafford Campus  Beaconside ST18 0AD","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD","Stafford Campus  Beaconside ST18 0AD",2018-09-22,2018-09-22,"West Midlands","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD",201809220930,,,,,,,,,,,,,,,,publish,7,stafford-university,,default,0,0,closed,open
26058,"Stafford University","Experience an open day at Staffordshire University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/stafford-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university201.jpg,university201.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university201.jpg,3042,university201,,,"Havering Sixth Form College - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|September|West Midlands",University,2018-09-22,"Stafford Campus Beaconside ST18 0AD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-22,1532424600,1532439000,transparent,"Stafford Campus",364,off,admissions@staffs.ac.uk,"+44 1782 294000",http://www.staffs.ac.uk/,,,,,on,"22 Sep - Booking Info",https://www.staffs.ac.uk/undergraduate/open-days/,3042,52.8130551,-2.0836202,200,right,off,"Stafford Campus  Beaconside ST18 0AD","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD","Stafford Campus  Beaconside ST18 0AD",2018-09-22,2018-09-22,"West Midlands","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD",201809220930,,,,,,,,,,,,,,,,publish,7,stafford-university-2,,default,0,0,closed,open
26059,"Stafford University","Experience an open day at Staffordshire University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/stafford-university-3/,https://www.odays.co/wp-content/uploads/2018/05/university202.jpg,university202.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university202.jpg,3043,university202,,,"Hereford Sixth Form College - Open Evening ",,,,,,,,,Staffordshire,"Undergraduate|September|West Midlands",University,2018-09-22,"Stafford Campus Beaconside ST18 0AD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-22,1532424600,1532439000,transparent,"Stafford Campus",364,off,admissions@staffs.ac.uk,"+44 1782 294000",http://www.staffs.ac.uk/,,,,,on,"22 Sep - Booking Info",https://www.staffs.ac.uk/undergraduate/open-days/,3043,52.8130551,-2.0836202,200,right,off,"Stafford Campus  Beaconside ST18 0AD","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD","Stafford Campus  Beaconside ST18 0AD",2018-09-22,2018-09-22,"West Midlands","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD",201809220930,"2018-08-23 23:31:54",,,,,,,,,,,,,,,publish,7,stafford-university-3,,default,0,0,closed,open
26060,"Stafford University","Experience an open day at Staffordshire University, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/stafford-university-4/,https://www.odays.co/wp-content/uploads/2018/05/university203.jpg,university203.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university203.jpg,3044,university203,,,"Wyke Sixth Form College - Open Evening",,,,,,,,,Staffordshire,"Undergraduate|September|West Midlands",University,2018-09-23,"Stafford Campus Beaconside ST18 0AD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-23,1532424600,1532437200,transparent,"Shrewsbury Campus",364,off,admissions@staffs.ac.uk,"+44 1782 294000",http://www.staffs.ac.uk/,,,,,on,"23 Sep - Booking Info",https://www.staffs.ac.uk/undergraduate/open-days/,3044,52.8130551,-2.0836202,200,right,off,"Stafford Campus  Beaconside ST18 0AD","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD","Stafford Campus  Beaconside ST18 0AD",2018-09-23,2018-09-23,"West Midlands","52.8130551,-2.0836202:Stafford Campus  Beaconside ST18 0AD",201809230930,,,,,,,,,,,,,,,,publish,7,stafford-university-4,,default,0,0,closed,open
